A,B,C,D,R
153,2,813,0.9992001066609779,False
685,56,545,0.9001004421765051,True
750,459,275,-0.9701911580773572,False
555,39,3,0.7032794192004101,True
204,822,78,-0.7438146229299023,False
664,672,684,0.7666642220658663,True
611,201,163,-0.6383778556406595,False
333,370,205,0.8987080958116269,True
4,66,4,0.2481754516523729,False
537,755,492,0.5711968696599886,True
813,566,578,0.31876450920445026,False
653,245,848,-0.9824526126243325,True
93,343,111,0.8382040280962512,False
113,56,342,0.9001004421765051,True
542,821,386,-0.7570326932278141,False
490,104,761,0.8731329795075164,True
839,370,857,0.43854732757439036,False
330,644,410,0.3085130054579907,True
150,190,718,-0.7909677119144167,False
249,884,171,-0.9205772489935901,True
43,149,102,-0.9869722926960376,False
730,174,4,-0.3319851882207341,True
647,55,582,0.4535961214255773,False
454,32,80,0.5971954413623921,True
173,795,666,-0.9816175436063844,False
300,481,601,-0.19398436125389726,True
159,331,546,0.9438121398848466,False
388,320,605,0.11654920485049364,True
802,131,878,-0.8670267214458025,False
227,563,193,-0.9652427529619856,True
813,727,726,-0.39202619603665106,False
780,23,437,0.4439481069655198,True
142,222,562,-0.26903310311739903,False
70,148,535,0.18059626789423291,True
160,58,11,0.3993395294062732,False
495,444,835,0.5182282059209752,True
875,265,887,0.5543743361791608,False
232,207,394,-0.8406094035501945,True
870,740,161,-0.6153524829547208,False
502,142,433,0.2970413513068324,True
766,587,736,0.6775495468382797,False
558,741,164,0.7757881930112588,True
772,36,284,0.751805729140895,False
235,727,711,0.9199540540815249,True
46,695,301,0.23494981853982308,False
367,743,443,0.7499346389840432,True
187,105,528,-0.5048461045998575,False
134,342,318,0.5284847399429308,True
617,209,153,-0.5075931258152773,False
229,839,369,-0.8781765685694277,True
509,527,707,-0.4399781014467581,False
607,585,225,-0.7619835839190333,True
806,440,335,-0.811093014061656,False
268,805,448,-0.3820714171840091,True
441,537,759,-0.2528010840049025,False
670,776,176,0.18685842513998854,True
538,631,71,0.9985622891321233,False
724,855,252,-0.9840650050816434,True
160,703,517,0.07709037914882415,False
319,804,335,-0.3635135815986391,True
885,241,259,0.10740344820988025,False
311,303,335,-0.22133704387835954,True
635,562,95,0.24199914701953518,False
831,44,891,0.7707388788989693,True
715,672,433,0.6420482618963624,False
68,143,769,0.2778859258165868,True
46,120,674,-0.7373937155412454,False
416,231,734,-0.9957351730622453,True
512,264,459,0.5376192258309562,False
882,615,141,-0.263231791365801,True
376,70,583,0.169967142900241,False
601,662,319,0.6238266819443293,True
196,205,303,-0.5748239465332692,False
337,814,513,-0.541345654977011,True
662,576,362,0.5007159772707912,False
148,875,802,-0.9756260054681576,True
382,117,256,-0.695563326462902,False
707,301,318,-0.2601574914304689,True
43,691,817,0.3118760620257062,False
769,445,803,0.5010208564578846,True
198,862,301,-0.03874989067633367,False
494,384,571,0.9849033340715608,True
786,592,769,0.7475898162316443,False
323,133,551,0.4631912649303451,True
10,486,527,-0.95673756308306,False
326,148,292,0.18059626789423291,True
469,117,657,-0.695563326462902,False
121,13,457,0.2570805518921551,True
876,171,312,-0.9614943580602988,False
632,815,214,-0.5580522712867793,True
816,339,727,0.879105224865808,False
119,156,131,0.02159097572609596,True
369,421,540,-0.536275638567084,False
271,216,252,-0.9239981587231879,True
526,219,672,-0.3263021781536835,False
418,137,54,0.3908847788984522,True
253,264,431,0.5376192258309562,False
486,365,237,0.8504366206285644,True
859,428,147,-0.6488090927025189,False
842,393,820,0.9999818896898556,True
691,455,577,-0.9477216021311119,False
603,357,307,0.7557605080570537,True
529,367,237,0.4916483172522754,False
99,138,770,0.3723990394250557,True
781,835,116,-0.5469859627942356,False
294,619,796,-0.18529358686603822,True
362,462,839,-0.9829770697465994,False
346,545,62,-0.9954362533063774,True
890,854,82,-0.19745349853547298,False
22,848,23,-0.9496248777483951,True
492,693,242,0.2736318165501685,False
786,240,750,-0.9961646088358407,True
849,176,798,-0.9292542053441233,False
748,363,137,0.8287188723898353,True
811,52,316,0.5062202572327784,False
276,191,129,-0.6275538230792934,True
204,787,254,-0.9994868677898618,False
861,450,610,0.4121184852417566,True
865,52,260,0.5062202572327784,False
857,674,623,0.7917260549702911,True
329,561,705,0.22254651323816765,False
675,338,378,0.4589514863776903,True
846,189,476,-0.8030458656697309,False
748,558,691,-0.9865125207488105,True
36,432,862,-0.7075451946476834,False
760,834,490,-0.8260353652891601,True
644,451,230,-0.9191898621309318,False
541,190,734,-0.6118578909427189,True
284,494,450,-0.8981634281625466,False
643,410,749,0.9407305566797731,True
119,161,444,-0.9969277184568869,False
738,243,276,-0.9891252607943698,True
340,323,515,0.9844089648851007,False
124,200,588,-0.7568024953079282,True
759,862,757,-0.03874989067633367,False
167,121,759,0.6605812012792007,True
480,81,714,-0.04918382191417055,False
475,675,450,0.803784426551621,True
713,781,790,-0.9961337256638667,False
715,196,85,-0.7021462887308054,True
290,345,808,0.8157251001253568,False
240,606,295,-0.43169460672678167,True
207,431,541,-0.6932712706162236,False
266,878,309,-0.9607119060572806,True
346,41,869,0.6822212072876136,False
485,633,241,0.09349264585116929,True
421,697,428,0.1958919509397705,False
44,609,569,-0.376829066830075,True
157,565,203,0.2997453432770149,False
763,23,848,0.4439481069655198,True
702,386,159,0.13358114114169023,False
753,570,593,-0.9193285256646757,True
15,442,341,-0.8338346752604369,False
157,208,277,-0.8512734009355745,True
639,150,151,-0.9899924966004454,False
778,688,79,0.9297117468558371,True
52,756,775,-0.8320721131583891,False
580,98,465,0.9252115207881683,True
712,77,773,0.030791459082466124,False
119,172,897,-0.2939983124155676,True
62,365,452,0.5260775173811054,False
882,393,604,0.9999818896898556,True
502,20,611,0.9210609940028851,False
318,424,155,0.8103668559113548,True
768,500,695,-0.8390715290764524,False
375,595,670,-0.6181371122370333,True
521,847,296,-0.3323174380458635,False
580,231,784,-0.9957351730622453,True
690,661,66,0.7938821053428299,False
370,835,595,-0.8371417780197468,True
860,230,85,-0.11215252693505487,False
581,830,700,-0.7783520785342986,True
98,504,413,-0.7929126513038623,False
160,316,741,0.03680637742582692,True
730,48,121,0.5735199860724567,False
582,97,327,0.9326150140222005,True
229,460,36,-0.9748436214041636,False
549,432,7,0.706668095735878,True
631,327,542,0.9672039546973639,False
56,175,671,-0.35078322768961984,True
389,318,721,0.9970512018592137,False
187,745,59,0.7228813495119761,True
294,79,562,-0.009203543268808336,False
580,63,614,0.9520903415905158,True
204,573,665,0.44790941691773123,False
86,797,17,-0.22996014686099078,True
309,178,836,-0.9137372031415447,False
777,343,707,0.5453567706403021,True
539,98,427,-0.3794517647881545,False
796,124,324,0.6143742578057118,True
464,510,756,-0.7142656520272002,False
60,180,274,-0.44252044329485246,True
120,749,789,-0.7465310905707387,False
692,433,766,0.6923768063095604,True
411,20,465,0.9210609940028851,False
689,534,299,-0.9506182983879301,True
163,4,688,0.9968017063026194,False
4,638,136,0.19242171535720567,True
608,267,492,0.5872127167200731,False
138,606,825,-0.43169460672678167,True
692,259,522,0.4507550558910988,False
190,239,208,-0.9977152455608933,True
577,610,209,0.9336336440746373,False
256,668,518,0.7129031143535387,True
306,360,607,0.6083513145322546,False
313,125,779,0.5984721441039564,True
77,603,131,0.874510539164906,False
384,81,836,0.998789743470524,True
525,514,646,-0.6560509492182579,False
547,358,429,0.7687054501917558,True
151,846,276,-0.35111307122803964,False
746,896,420,-0.8013543766555692,True
595,694,386,0.25434168418624353,False
310,334,637,0.38648250951987934,True
743,706,481,0.01716609797249991,False
105,422,294,0.833149312585366,True
710,489,781,-0.9375692870090642,False
389,707,12,0.999995986891472,True
310,766,512,-0.9256814828634282,False
127,343,133,0.5453567706403021,True
370,784,562,-0.9996090532986837,False
869,580,34,-0.8228285949687089,True
170,648,490,0.9235231208640653,False
766,247,723,-0.9742082498528091,True
513,832,5,-0.5962000583995724,False
566,860,515,-0.9969000660415961,True
886,306,774,0.9867147985168921,False
320,32,726,0.5971954413623921,True
663,27,845,0.8577086813638242,False
66,671,699,0.7536707851417809,True
180,267,422,0.5872127167200731,False
579,707,802,0.999995986891472,True
529,774,646,-0.9741287042949709,False
573,17,138,0.3334870921408144,True
326,372,210,0.4022577981085729,False
689,390,83,0.998543345374605,True
592,85,193,-0.12884449429552464,False
668,706,817,0.9998526516844363,True
181,402,713,-0.18494742685526652,False
592,658,391,0.5593731561488667,True
82,92,188,-0.2659638756089804,False
398,715,693,0.9867719642746133,True
20,419,7,-0.5020939611283969,False
150,72,213,0.9914583481916864,True
412,746,671,-0.7052906540571183,False
674,648,592,0.38354275541260996,True
582,635,134,0.9910848718142533,False
611,556,651,-0.9922691027578863,True
650,269,873,0.6191116821795987,False
377,590,369,-0.6935250847771224,True
179,871,57,0.14077127610481416,False
665,354,284,0.7151332305593578,True
418,538,565,-0.23340144997749526,False
262,295,806,-0.373876664830236,True
125,551,88,0.024423283715361826,False
66,534,408,-0.9506182983879301,True
412,98,791,-0.3794517647881545,False
643,567,752,-0.9412695195556018,True
552,895,721,0.5820442524021224,False
627,752,862,0.6193882654204709,True
879,488,779,-0.9443372866993279,False
836,165,150,-0.1577456941432482,True
347,710,165,-0.06279172292408176,False
278,291,834,-0.44680005240542997,True
153,29,511,0.8364626499151869,False
830,53,563,0.8723554823449863,True
511,493,382,-0.9067764503038206,False
445,842,715,-0.9052793046080263,True
792,633,95,0.995619970255593,False
550,276,491,-0.6912267715971271,True
273,449,674,-0.9027062216819098,False
521,41,764,0.7311458297268958,True
722,650,37,0.9074467814501962,False
769,866,715,-0.9991497350062422,True
845,528,230,-0.42193113603384647,False
319,601,607,-0.5195896529353995,True
162,145,320,-0.9709581651495905,False
306,577,518,-0.8554248708134988,True
603,134,374,-0.8953443058394921,False
716,540,221,-0.9809362300664916,True
286,82,747,-0.06914844865406196,False
356,692,712,0.9561698802722673,True
254,374,86,0.3653247419762019,False
471,325,747,0.21511998808781552,True
613,734,369,-0.5165638642860119,False
366,274,85,-0.7195716728205075,True
280,893,50,0.5490610675971411,False
370,738,161,0.8122290858806043,True
642,708,160,-0.022831074900527458,False
148,663,808,0.6393321329197169,True
528,38,711,0.7248360107409052,False
745,90,329,0.9738476308781951,True
275,430,158,-0.6787200473200125,False
3,151,430,0.12129325503062975,True
151,121,644,-0.7507546047254909,False
405,691,720,0.9501227930827351,True
206,348,689,0.7795716696040875,False
755,781,95,0.08784987532731216,True
818,60,298,0.3623577544766736,False
525,348,424,0.6263130303216559,True
503,791,500,-0.9937304475253387,False
880,83,426,0.9960239899165367,True
165,35,25,0.7648421872844885,False
563,737,691,0.8237326395341211,True
49,7,211,0.9902159962126371,False
777,614,241,-0.2824725128356853,True
733,566,148,0.31876450920445026,False
500,155,324,0.04158066243329049,True
530,257,721,0.4146981135607818,False
484,576,263,-0.8656116393081579,True
371,498,549,-0.8601554033573197,False
675,81,269,0.998789743470524,True
191,874,363,0.1998848573810254,False
246,705,655,0.9993093887479176,True
26,428,339,-0.6488090927025189,False
169,131,395,0.49826164241183857,True
613,171,851,-0.9614943580602988,False
835,355,705,0.7289690401258759,True
68,635,204,0.9910848718142533,False
599,354,431,0.7151332305593578,True
414,363,286,0.5596651057060105,False
13,483,825,-0.2330589161070144,True
25,634,794,0.9935511246362645,False
651,579,480,-0.8340290696261731,True
443,301,49,0.9655661964115176,False
494,276,355,-0.6912267715971271,True
764,212,96,-0.4550149301433047,False
868,694,108,0.9671144232640236,True
88,658,646,0.8289159620733911,False
318,227,155,-0.9851777815038595,True
14,557,801,0.14392414497799308,False
150,71,242,0.9886517628517197,True
188,78,730,0.010796117058267392,False
297,170,439,-0.2555411020268312,True
620,703,739,0.07709037914882415,False
208,309,461,-0.10300229873509785,True
266,187,300,-0.8262338476412722,False
637,295,589,-0.373876664830236,True
377,403,646,-0.2045640966193654,False
583,70,185,0.9854497299884601,True
417,791,752,-0.9937304475253387,False
543,566,880,-0.9478339451990765,True
873,249,427,0.2644282479640558,False
139,384,61,0.9849033340715608,True
459,721,847,-0.2790772624876394,False
343,520,441,-0.8278264690856536,True
623,70,272,0.169967142900241,False
629,353,257,0.7010113772355981,True
134,771,339,-0.9588242956419256,False
344,785,296,0.007963183785937343,True
60,358,360,0.6396029478086308,False
614,397,613,0.9963027009388656,True
586,196,35,-0.7120327163983102,False
289,701,14,0.9931438028792043,True
898,550,199,0.004425697988050786,False
351,100,337,0.9092974268256817,True
434,182,721,-0.8783450073588739,False
772,794,93,-0.1711893688553761,True
304,332,802,0.9370141755392041,False
106,343,609,0.5453567706403021,True
242,265,51,0.5543743361791608,False
663,566,677,-0.9478339451990765,True
351,898,772,0.6297570453264586,False
657,796,787,-0.21045145300520013,True
560,458,881,-0.9651506312230295,False
543,419,265,0.8648130747152218,True
240,508,551,-0.7416818384607952,False
795,366,35,0.8607873878989016,True
419,758,230,-0.8535873269017975,False
573,473,476,-0.03521475698538918,True
45,764,229,-0.9098129178919058,False
718,613,558,-0.3016002490666836,True
897,528,581,-0.42193113603384647,False
518,513,213,-0.7414455212290604,True
728,819,2,-0.7825552589379462,False
746,54,788,0.8819578068849475,True
247,310,299,0.9965420970232175,False
877,427,824,0.7737743529400135,True
619,325,5,0.9765876257280235,False
736,605,593,-0.44964746453460147,True
584,753,569,-0.7973147490586094,False
250,172,625,-0.2939983124155676,True
185,194,438,-0.7395415287592585,False
435,894,837,-0.8246345946646914,True
466,666,444,0.7292101253186201,False
458,619,497,-0.18529358686603822,True
57,645,378,0.9448600381598606,False
639,737,592,0.8237326395341211,True
218,400,714,-0.14550003380861354,False
854,427,854,0.7737743529400135,True
572,202,893,-0.6228567477870415,False
140,112,127,0.7843159250844198,True
775,651,38,0.8988625176184495,False
699,629,325,0.013628963678619458,True
215,658,877,0.8289159620733911,False
232,467,699,0.08467644311472142,True
19,794,879,-0.9852381437961575,False
385,396,793,0.9978215790530743,True
524,713,819,-0.12252440839642297,False
122,18,73,0.35227423327508994,True
504,229,686,-0.13200259235517028,False
186,677,154,0.8269319659624454,True
232,181,506,-0.8877292517787501,False
580,36,681,0.6593846719714731,True
259,432,368,-0.7075451946476834,False
411,432,350,0.706668095735878,True
361,221,372,-0.2882406327528816,False
757,312,420,-0.04317188520872868,True
447,832,577,-0.5962000583995724,False
381,648,163,0.38354275541260996,True
752,563,822,0.26135498436870713,False
748,454,456,0.33798771324326765,True
24,534,703,-0.3103624506444623,False
812,232,123,-0.9973810616980933,True
378,371,785,0.42048665736974894,False
566,690,106,0.9436956694441048,True
637,24,217,0.8869949227792842,False
850,274,532,-0.7195716728205075,True
8,598,0,0.8217217718383782,False
422,156,241,0.02159097572609596,True
572,537,838,-0.2528010840049025,False
632,408,830,0.9535406496505743,True
114,404,719,-0.22409894347229967,False
103,242,411,-0.9918687573109126,True
776,359,626,0.6241019473992987,False
127,558,357,-0.9865125207488105,True
538,621,150,0.9893069331007505,False
403,559,144,-0.9830417267418882,True
28,860,661,-0.07867819473184015,False
892,688,579,0.9297117468558371,True
192,721,517,-0.2790772624876394,False
239,561,483,-0.9749220735246146,True
562,718,295,-0.22099351850480609,False
320,320,349,0.11654920485049364,True
468,101,22,-0.4342483461183005,False
164,803,354,-0.344810345427416,True
439,234,826,-0.03238331775972473,False
461,103,437,0.8827073508159741,True
128,343,204,0.8382040280962512,False
56,860,182,-0.9969000660415961,True
889,192,355,-0.7658672324346374,False
358,686,312,0.914240483800529,True
239,754,597,-0.8092257615331789,False
454,107,774,0.8423304316366457,True
660,335,474,0.9143831482353193,False
658,846,17,-0.9363330663886722,True
487,632,241,0.9972905811615752,False
324,319,762,0.09666352163141723,True
86,83,754,-0.08908541693645897,False
831,416,760,0.893364443662152,True
292,184,298,-0.8585264337421017,False
863,784,794,0.027959623804861475,True
715,882,42,0.3534348533112418,False
118,527,821,-0.8980085023246196,True
254,823,374,-0.7302990367002146,False
569,487,853,-0.310027577685123,True
640,102,371,-0.452176162140912,False
367,577,515,-0.8554248708134988,True
504,69,93,0.18964083129783446,False
284,328,822,0.2732929949770124,True
726,44,397,0.6371511441985802,False
79,750,306,0.6502878401571169,True
724,309,581,0.994681117974643,False
659,777,294,0.16717462746353695,True
432,468,402,-0.9979026414617453,False
720,139,95,0.3537643453011431,True
448,245,368,0.18651236942257574,False
472,492,457,-0.40339311216876955,True
368,101,813,-0.4342483461183005,False
869,336,293,0.42305539714299684,True
854,470,269,-0.9996930420352065,False
346,634,865,0.11338501988364243,True
424,282,79,0.8001894410728058,False
240,445,635,0.5010208564578846,True
502,468,163,-0.9979026414617453,False
658,77,892,0.9995258306054791,True
229,689,196,0.349621372332016,False
767,455,100,0.3190983623493521,True
768,490,805,-0.9304262721047533,False
865,619,187,-0.18529358686603822,True
180,175,578,-0.9364566872907963,False
639,578,898,-0.8448959437760262,True
259,848,164,-0.31338888231930906,False
280,485,477,-0.2717606264109424,True
116,888,149,0.46287905317585465,False
808,162,337,-0.09824859374510868,True
757,541,284,-0.17467362505704512,False
38,582,342,-0.7994448959368459,True
113,218,316,-0.3451409698083231,False
235,218,632,-0.9385508568851079,True
770,326,270,0.9720902017725334,False
609,36,82,0.6593846719714731,True
664,228,840,-0.1517998584983556,False
247,171,638,-0.274824670323124,True
809,170,562,-0.9667981925794611,False
834,615,16,-0.263231791365801,True
796,235,435,-0.01238866346289056,False
564,687,466,0.9221605412887859,True
739,726,684,-0.3735499389101603,False
591,80,368,0.9995736030415051,True
9,725,368,-0.354924266788705,False
82,380,376,0.9679196720314863,True
163,94,859,-0.3043001710598332,False
301,74,882,0.99588084453764,True
570,217,203,-0.3638417096768584,False
372,704,284,0.9983664153798475,True
761,554,281,0.08432545463473841,False
772,558,741,-0.9865125207488105,True
766,349,668,0.7668903349281473,False
676,8,579,0.15931820661424598,True
512,219,730,-0.3263021781536835,False
751,89,371,0.9781966068080447,True
687,470,243,-0.9996930420352065,False
357,396,590,0.9978215790530743,True
881,222,609,-0.26903310311739903,False
838,571,236,-0.9112753734053557,True
283,297,777,0.9416876258196776,False
288,361,847,0.8056753507392131,True
666,353,5,0.7131500886813729,False
334,196,533,-0.7021462887308054,True
748,846,15,-0.35111307122803964,False
239,645,737,0.32747443913769303,True
438,811,253,-0.8717484118953155,False
503,63,79,0.9520903415905158,True
698,158,69,-0.9998305895825983,False
167,404,250,0.974566397704435,True
165,790,101,-0.9957676088732885,False
147,13,517,0.2570805518921551,True
421,478,64,-0.9908714224492672,False
218,563,440,-0.9652427529619856,True
689,354,751,0.6989881705363377,False
585,829,424,-0.7656406896899116,True
864,53,542,0.48887208186052755,False
506,842,605,-0.9052793046080263,True
508,758,776,-0.8535873269017975,False
325,396,467,0.9978215790530743,True
361,360,453,0.6083513145322546,False
741,292,664,-0.42881921133339584,True
579,265,270,0.5543743361791608,False
248,814,483,-0.541345654977011,True
796,466,516,-0.9945158095364889,False
56,652,682,0.45611914061260334,True
331,275,798,0.70866977429126,False
375,575,107,-0.8754521746884285,True
583,168,282,-0.9762437756724099,False
138,413,417,0.9187006653297247,True
401,52,244,0.5062202572327784,False
312,13,762,0.2570805518921551,True
514,479,838,-0.9879772279808662,False
805,643,66,0.28942817068955534,True
718,447,178,-0.8847784438452527,False
659,283,560,-0.5836246614030073,True
604,585,215,0.6475963386538759,False
38,854,502,-0.98031225429253,True
865,500,732,-0.8390715290764524,False
626,756,55,0.5546674665997032,True
652,319,686,0.9953171170967635,False
643,249,774,-0.9644053617015305,True
744,460,20,-0.9748436214041636,False
722,520,312,-0.8278264690856536,True
895,540,828,-0.1943299064553348,False
707,816,605,-0.5745356741286306,True
792,753,202,-0.7973147490586094,False
309,751,879,0.6349650415640629,True
833,380,618,0.25125984258225575,False
346,709,533,0.9990828047770997,True
535,393,185,-0.006018329693981597,False
591,508,500,-0.670751854635837,True
306,562,758,0.24199914701953518,False
720,785,116,0.007963183785937343,True
32,146,635,-0.9755486475810826,False
81,90,494,0.9738476308781951,True
362,786,790,-0.9999275594153891,False
53,832,369,-0.8028359050044701,True
63,171,280,-0.9614943580602988,False
859,708,696,0.999739337036853,True
735,464,803,-0.9895379644680314,False
664,812,386,-0.5072895982583391,True
881,228,299,-0.1517998584983556,False
737,334,338,0.38648250951987934,True
38,899,745,0.6451659056653537,False
450,568,267,-0.9343285986543979,True
853,433,286,-0.7215361100350928,False
541,444,435,0.5182282059209752,True
399,355,26,0.6845466664428066,False
375,428,861,0.7609512213187744,True
242,142,824,-0.9548646163796264,False
794,669,20,0.7267848542786823,True
530,190,3,-0.7909677119144167,False
282,703,485,0.9970241087570002,True
423,195,585,-0.7259323042001402,False
794,222,155,-0.9631309305733167,True
334,34,377,0.7775727187509279,False
562,792,675,-0.13165341823383273,True
725,511,469,-0.7001262430542174,False
830,797,445,-0.22996014686099078,True
813,151,684,-0.9926167167059371,False
303,576,697,-0.8656116393081579,True
62,660,271,0.8058839576404507,False
273,529,746,-0.9148846226387806,True
636,410,224,-0.3391548609838345,False
726,3,24,0.059964006479444595,True
153,550,633,0.004425697988050786,False
79,669,578,0.7267848542786823,True
602,285,392,0.8347127848391598,False
31,197,833,-0.7162455691239705,True
307,189,725,-0.8030458656697309,False
85,349,13,0.6417781658749337,True
390,293,857,0.9117854680307166,False
546,329,170,0.2924756724298697,True
161,451,467,-0.9191898621309318,False
94,368,307,0.8804520095530344,True
393,295,411,0.9274784307440359,False
384,275,219,-0.7055403255703919,True
693,104,112,-0.48748210233435935,False
307,841,374,-0.8966024836142181,True
449,601,238,0.8544159365101233,False
193,108,391,0.8313834607786832,True
87,234,497,-0.03238331775972473,False
40,109,794,0.8201039476213742,True
576,689,295,0.349621372332016,False
287,469,207,0.04476299847674028,True
844,839,228,-0.4783366120376164,False
294,419,211,0.8648130747152218,True
480,426,198,-0.6178601819419246,False
525,865,620,-0.9997744310730111,True
312,762,779,-0.8924888463348281,False
635,777,141,0.16717462746353695,True
48,628,45,0.9999797077049732,False
474,645,160,0.32747443913769303,True
400,261,242,0.4860908862879401,False
661,295,132,-0.373876664830236,True
377,776,462,-0.9823868530035422,False
688,270,631,-0.7727644875559871,True
49,214,441,-0.41904111212235556,False
35,70,486,0.9854497299884601,True
500,78,312,0.010796117058267392,False
700,824,887,-0.6975959854064472,True
174,325,244,0.9765876257280235,False
172,716,721,0.9833325438784152,True
115,232,26,-0.07232577525325448,False
239,590,212,-0.6935250847771224,True
198,731,717,-0.4642902278222838,False
99,888,86,-0.8864214472422384,True
277,497,23,-0.8701833387866973,False
683,628,394,-0.006370571267652135,True
724,461,122,-0.9791061602801503,False
230,698,763,0.9843469451548001,True
592,634,272,0.9935511246362645,False
459,377,877,0.9511113924071088,True
522,763,64,-0.9013311423330393,False
514,286,732,-0.5338822663916443,True
840,258,832,0.4328131444694521,False
267,893,893,-0.8357822348250097,True
662,166,478,-0.9841275769785145,False
41,262,234,-0.8640123164850744,True
170,682,263,0.4769373749033424,False
52,169,267,-0.23615532069689701,True
328,853,676,-0.21701894718109085,False
799,94,854,0.9525761942715953,True
307,5,296,0.9950041652780257,False
136,309,444,-0.10300229873509785,True
638,516,838,-0.6253455639489304,False
21,576,87,-0.8656116393081579,True
592,813,322,-0.8514581807101873,False
61,148,332,0.18059626789423291,True
750,827,686,-0.6733713928499223,False
802,463,5,0.16403330337065347,True
798,578,95,0.5349306910159652,False
332,750,594,0.6502878401571169,True
125,318,653,0.9970512018592137,False
660,531,659,-0.9302971227216958,True
436,611,191,0.9406110315852104,False
505,579,524,-0.8340290696261731,True
540,814,766,-0.8408001438139214,False
447,646,699,0.34630488740800797,True
136,445,462,-0.8654352092411123,False
513,440,94,0.5849171928917617,True
714,373,219,0.38386804109151995,False
671,688,436,0.9297117468558371,True
383,114,19,-0.6512296605275455,False
437,140,475,0.33498815015590505,True
481,488,753,-0.9443372866993279,False
623,162,493,-0.09824859374510868,True
11,841,533,-0.4428362974924434,False
877,475,568,-0.07515112046180931,True
237,575,672,0.4833047587530059,False
736,697,287,0.9806254858798086,True
365,259,538,0.4507550558910988,False
269,384,154,0.9849033340715608,True
75,714,280,-0.1423478910773119,False
884,544,763,-0.9933287229077736,True
195,882,38,0.3534348533112418,False
168,802,197,-0.325969189715432,True
756,610,214,0.9336336440746373,False
868,689,691,0.9368910801201374,True
720,175,862,-0.9364566872907963,False
92,49,703,0.8304973704919705,True
845,115,77,-0.666276021279824,False
114,419,733,0.8648130747152218,True
751,232,75,-0.07232577525325448,False
469,101,889,0.9007931915226273,True
394,70,26,0.169967142900241,False
279,736,560,0.8349067111147797,True
520,120,38,-0.7373937155412454,False
297,38,561,0.6889214451105513,True
670,839,766,-0.4783366120376164,False
82,753,204,0.6035637422291094,True
472,184,671,-0.8585264337421017,False
91,866,147,-0.9991497350062422,True
818,269,449,0.6191116821795987,False
572,26,96,0.49688013784373675,True
663,263,76,0.5206490749605794,False
839,347,409,0.6105973779069791,True
106,727,259,-0.39202619603665106,False
59,338,438,0.4589514863776903,True
89,599,166,0.8329544506226041,False
101,738,803,0.8122290858806043,True
240,333,275,0.9298414180167014,False
300,564,170,-0.9598229596252282,True
867,8,403,0.9872272833756269,False
171,601,90,-0.5195896529353995,True
630,181,898,-0.8877292517787501,False
597,244,496,-0.9859861273616704,True
69,735,613,-0.5335843865891177,False
9,134,682,0.44537464454187115,True
664,672,629,0.6420482618963624,False
850,679,551,0.8487565906304755,True
216,849,15,-0.29433497521828966,False
196,194,161,-0.6731109323435617,True
582,659,395,0.8175634670999905,False
798,402,202,0.9827484160758622,True
9,590,72,0.7204324789908387,False
62,696,549,0.9765117894852975,True
897,189,557,-0.8030458656697309,False
387,68,292,0.9778646024353163,True
132,453,456,-0.9342029948839243,False
62,16,699,0.31456656061611776,True
84,475,865,-0.9971721561963784,False
814,339,347,0.4766277411288995,True
200,602,746,0.864636159305211,False
770,345,242,0.5784397643882002,True
234,853,113,-0.21701894718109085,False
635,627,366,-0.02636755807035826,True
672,545,244,-0.09542885100095067,False
704,222,797,-0.9631309305733167,True
493,107,586,-0.5389614493995115,False
677,449,542,0.43025745471376875,True
166,622,15,0.9920258543399803,False
607,836,760,-0.8479133452008673,True
393,460,626,-0.9748436214041636,False
619,220,571,-0.9516020738895161,True
254,158,47,-0.9998305895825983,False
361,839,519,-0.8781765685694277,True
161,732,488,-0.4819098543316285,False
786,122,466,0.6454349983343707,True
852,457,478,-0.9597240569847161,False
509,657,661,0.5426840712044527,True
13,413,881,-0.3949545385518706,False
189,600,150,-0.5365729180004349,True
630,436,742,-0.7617554219195404,False
552,582,329,-0.7994448959368459,True
667,886,239,0.4270613958204742,False
506,47,94,0.8075581004051142,True
175,739,685,-0.5994654261946543,False
673,156,640,0.02159097572609596,True
518,740,755,-0.6153524829547208,False
607,704,461,0.9983664153798475,True
260,782,465,-0.9976913859352587,False
736,512,504,-0.7278778703497366,True
666,521,566,-0.5443166386804261,False
562,720,472,0.9656577765492775,True
295,157,481,-0.9999987317275395,False
779,445,687,0.5010208564578846,True
463,891,281,0.5151995022107854,False
559,450,311,0.4121184852417566,True
158,748,815,-0.733075665800043,False
573,47,206,0.8075581004051142,True
126,201,375,-0.6383778556406595,False
451,111,707,0.7965654722360865,True
308,217,373,-0.3638417096768584,False
285,486,895,-0.2909522905664908,True
512,348,57,0.7795716696040875,False
371,571,217,-0.9112753734053557,True
774,440,647,-0.811093014061656,False
218,736,60,0.8349067111147797,True
42,632,166,0.9972905811615752,False
744,801,786,-0.30699765067375967,True
329,137,85,-0.9204396175879807,False
895,616,399,-0.24388578068908245,True
650,546,262,-0.07550236802260023,False
706,264,701,-0.8431877418564168,True
461,711,142,-0.08273836737684159,False
762,317,744,0.05678413230707806,True
503,856,784,-0.1580935224530685,False
208,380,154,0.9679196720314863,True
289,743,858,-0.6615119328113989,False
324,306,601,-0.1624620152151542,True
99,151,674,-0.9926167167059371,False
272,740,248,0.7882520673753163,True
39,771,85,-0.9588242956419256,False
420,710,351,0.9980266527163617,True
